Time,X,Y,Z
0.0073193,9.87825805664063,-0.130528564453125,-0.12693603515625
0.131218,9.8722705078125,-0.1197509765625,-0.106578369140625
0.2217859,9.89981323242188,-0.101788330078125,-0.164058837890625
0.3229672,9.88304809570313,-0.116158447265625,-0.113763427734375
0.423496,9.89262817382813,-0.1101708984375,-0.15567626953125
0.5242843,9.9010107421875,-0.135318603515625,-0.09819580078125
0.6217869,9.886640625,-0.142503662109375,-0.1101708984375
0.7220119,9.9105908203125,-0.11735595703125,-0.094603271484375
0.8217159,9.87466552734375,-0.123343505859375,-0.128133544921875
0.9230871,9.87586303710938,-0.124541015625,-0.11735595703125
1.0237382,9.86987548828125,-0.10777587890625,-0.106578369140625
1.1222485,9.87346801757812,-0.124541015625,-0.14609619140625
1.2452612,9.88544311523438,-0.14130615234375,-0.14130615234375
1.3533191,9.87825805664063,-0.085023193359375,-0.12693603515625
1.4532712,9.8722705078125,-0.1293310546875,-0.137713623046875
1.583807,9.8626904296875,-0.13412109375,-0.16525634765625
1.6831817,9.86388793945313,-0.120948486328125,-0.183218994140625
1.8145883,9.86388793945313,-0.137713623046875,-0.1484912109375
1.9411641,9.857900390625,-0.1149609375,-0.15088623046875
2.0316513,9.87466552734375,-0.152083740234375,-0.106578369140625
2.1326119,9.87825805664063,-0.125738525390625,-0.123343505859375
2.2322568,9.90699829101563,-0.1101708984375,-0.14130615234375
2.3329272,9.87107299804688,-0.130528564453125,-0.108973388671875
2.4311717,9.89861572265625,-0.124541015625,-0.10777587890625
2.5316675,9.83754272460938,-0.125738525390625,-0.13172607421875
2.632083,9.89262817382813,-0.118553466796875,-0.15088623046875
2.7326033,9.896220703125,-0.140108642578125,-0.1149609375
2.8338547,9.89981323242188,-0.1197509765625,-0.14130615234375
2.9314242,9.88903564453125,-0.125738525390625,-0.1484912109375
3.0320189,9.857900390625,-0.120948486328125,-0.10298583984375
3.1328192,9.8722705078125,-0.143701171875,-0.16046630859375
3.2309136,9.8818505859375,-0.113763427734375,-0.12693603515625
3.3325845,9.88065307617187,-0.14130615234375,-0.13412109375
3.4311083,9.87346801757812,-0.16046630859375,-0.152083740234375
3.5326012,9.85430786132813,-0.144898681640625,-0.14130615234375
3.6309494,9.90580078125,-0.15567626953125,-0.137713623046875
3.7322096,9.90819580078125,-0.1580712890625,-0.144898681640625
3.8316695,9.84592529296875,-0.152083740234375,-0.152083740234375
3.9319666,9.8914306640625,-0.10777587890625,-0.16046630859375
4.0321811,9.8722705078125,-0.14130615234375,-0.1149609375
4.1315756,9.87466552734375,-0.132923583984375,-0.130528564453125
4.2320909,9.8914306640625,-0.130528564453125,-0.0718505859375
4.3328066,9.88544311523438,-0.13651611328125,-0.124541015625
4.4323958,9.87466552734375,-0.1197509765625,-0.099393310546875
4.5318846,9.838740234375,-0.132923583984375,-0.154478759765625
4.6331306,9.86388793945313,-0.123343505859375,-0.154478759765625
4.7324949,9.886640625,-0.15567626953125,-0.124541015625
4.8315243,9.88783813476562,-0.1293310546875,-0.12693603515625
