Time,X,Y,Z
0.0062019,9.88065307617187,-0.0047900390625,-0.025147705078125
0.1314574,9.85430786132813,0.02634521484375,-0.013172607421875
0.2473944,9.86628295898438,0.015567626953125,0.022752685546875
0.3642466,9.86748046875,-0.001197509765625,0.013172607421875
0.4598767,9.86987548828125,0.01676513671875,0.027542724609375
0.5594704,9.86628295898438,-0.003592529296875,-0.0047900390625
0.6576908,9.86388793945313,-0.005987548828125,-0.00718505859375
0.75718,9.8722705078125,0.0239501953125,0.01916015625
0.8576748,9.87586303710938,0.025147705078125,0.005987548828125
0.9592108,9.89262817382813,0.0239501953125,-0.009580078125
1.0576729,9.857900390625,0.01197509765625,-0.025147705078125
1.1574238,9.86748046875,0.017962646484375,0.0047900390625
1.2588623,9.86508544921875,-0.017962646484375,0.027542724609375
1.3593887,9.85909790039063,0.005987548828125,0.009580078125
1.4590242,9.85670288085938,0.015567626953125,-0.005987548828125
1.5595982,9.89262817382813,-0.00239501953125,0.022752685546875
1.6601276,9.88783813476562,0.0335302734375,-0.013172607421875
1.7586913,9.88783813476562,0.0143701171875,0.025147705078125
1.8597031,9.877060546875,-0.00718505859375,0.010777587890625
1.9581362,9.88304809570313,0.010777587890625,-0.00239501953125
2.0599756,9.86388793945313,0.005987548828125,-0.020357666015625
2.1591002,9.88783813476562,-0.017962646484375,0.005987548828125
2.257846,9.85670288085938,-0.008382568359375,0.02634521484375
2.3591797,9.86388793945313,0.020357666015625,-0.056282958984375
2.4587944,9.87346801757812,0.022752685546875,-0.009580078125
2.5571609,9.8722705078125,-0.020357666015625,-0.027542724609375
2.6627874,9.86867797851563,0.03592529296875,-0.034727783203125
2.7572678,9.87466552734375,0.027542724609375,0.01676513671875
2.8579516,9.87107299804688,0.01916015625,0.01197509765625
2.9583042,9.88424560546875,0.01916015625,-0.056282958984375
3.0608165,9.86867797851563,0.017962646484375,-0.00239501953125
3.1572709,9.87466552734375,0.020357666015625,-0.01197509765625
3.2578192,9.886640625,0.017962646484375,0.03592529296875
3.3593791,9.89262817382813,0.028740234375,0.027542724609375
3.4607337,9.85550537109375,0.003592529296875,-0.044307861328125
3.5594897,9.86029541015625,0.010777587890625,0.013172607421875
3.6598886,9.85909790039063,0.010777587890625,-0.020357666015625
3.7575485,9.8722705078125,-0.0047900390625,-0.00239501953125
3.8577794,9.86867797851563,0.01676513671875,-0.005987548828125
3.958673,9.86987548828125,0.028740234375,-0.017962646484375
4.0590406,9.86508544921875,0.0143701171875,0.003592529296875
4.1596137,9.85909790039063,0.005987548828125,0.005987548828125
4.2629644,9.84712280273438,0.017962646484375,-0.028740234375
4.3577295,9.86149291992188,0.03113525390625,-0.00718505859375
4.4582454,9.8626904296875,-0.001197509765625,-0.028740234375
4.5588016,9.886640625,0.015567626953125,0.017962646484375
4.6589606,9.92735595703125,0.00239501953125,-0.044307861328125
4.7584562,9.8818505859375,-0.0047900390625,0.010777587890625
4.8585547,9.86508544921875,0.032332763671875,0.049097900390625
4.9572932,9.87945556640625,-0.00239501953125,-0.025147705078125
5.0599054,9.8722705078125,0.020357666015625,-0.01197509765625
5.1600517,9.86149291992188,-0.01197509765625,0.00718505859375
5.2598358,9.87586303710938,0.0335302734375,0.0143701171875
5.3592305,9.86867797851563,0.029937744140625,0.010777587890625
5.4601457,9.88783813476562,-0.00239501953125,0.03113525390625
5.5576875,9.86388793945313,0.0383203125,0.04550537109375
5.6604187,9.87825805664063,0.034727783203125,0.010777587890625
5.758848,9.86388793945313,0.003592529296875,0.03592529296875
5.8606318,9.896220703125,-0.00718505859375,0.005987548828125
5.9575447,9.88544311523438,0.017962646484375,-0.01676513671875
6.0582685,9.89262817382813,0.022752685546875,-0.013172607421875
6.1594024,9.886640625,0.03113525390625,-0.01197509765625
6.2581127,9.886640625,0.01916015625,0.003592529296875
6.3593638,9.85191284179688,-0.00239501953125,0.009580078125
6.4600755,9.88783813476562,0.02155517578125,-0.00718505859375
6.5574152,9.88065307617187,0.017962646484375,-0.027542724609375
6.6590213,9.88424560546875,-0.00718505859375,-0.034727783203125
6.7586228,9.91298583984375,0.008382568359375,0.001197509765625
6.8601127,9.85909790039063,0.020357666015625,0.00718505859375
6.9589314,9.86867797851563,0.015567626953125,0.0143701171875
7.0583686,9.9010107421875,0.017962646484375,0.01676513671875
7.1598243,9.86628295898438,0.02155517578125,-0.05029541015625
7.2601566,9.86388793945313,0.0047900390625,0.046702880859375
7.3586904,9.886640625,0.005987548828125,0.0047900390625
7.4590284,9.877060546875,0.003592529296875,-0.05029541015625
7.5576308,9.86987548828125,-0.017962646484375,0.008382568359375
7.6590225,9.8626904296875,-0.00718505859375,-0.013172607421875
7.7586936,9.85191284179688,-0.001197509765625,0.010777587890625
7.8599166,9.8722705078125,0.01676513671875,0.009580078125
7.9592807,9.857900390625,0.017962646484375,0.009580078125
8.0577074,9.88783813476562,0.020357666015625,0.00718505859375
8.1574684,9.90699829101563,0.013172607421875,0.00239501953125
8.2578318,9.88783813476562,0.028740234375,0.010777587890625
8.3581286,9.89023315429688,0.022752685546875,-0.01676513671875
8.459505,9.88304809570313,0.010777587890625,-0.008382568359375
8.5590627,9.88783813476562,0.01676513671875,-0.029937744140625
8.6575559,9.88304809570313,0.005987548828125,0.009580078125
8.759826,9.85430786132813,0.010777587890625,0.0047900390625
8.8596935,9.88783813476562,0.02155517578125,0.022752685546875
8.9588886,9.84113525390625,-0.01197509765625,0.041912841796875
9.0609979,9.8483203125,0.001197509765625,0.01197509765625
9.1766284,9.86029541015625,0.009580078125,-0.008382568359375
9.3483354,9.88065307617187,0.00239501953125,0.00239501953125
9.439022,9.8914306640625,0.01676513671875,-0.010777587890625
9.5379556,9.87466552734375,0.0047900390625,0.013172607421875
9.6382537,9.86867797851563,-0.01916015625,0.010777587890625
9.7407855,9.89502319335937,0.0047900390625,-0.017962646484375
9.8393388,9.8626904296875,0.04071533203125,-0.034727783203125
9.9377057,9.86867797851563,0.01676513671875,0.00239501953125
10.040239,9.87586303710938,0.015567626953125,0.005987548828125
10.1398525,9.87825805664063,0.020357666015625,-0.015567626953125
10.2391706,9.88304809570313,0.0239501953125,0
10.3417856,9.8818505859375,0.008382568359375,0
10.4392552,9.87945556640625,-0.008382568359375,-0.017962646484375
10.5386622,9.77407470703125,0.105380859375,0.01916015625
10.6392627,9.85909790039063,0.04550537109375,-0.02634521484375
10.7377032,9.86149291992188,-0.0143701171875,0.00718505859375
10.8432605,9.8722705078125,-0.001197509765625,-0.009580078125
10.9373658,9.87346801757812,0.01676513671875,-0.01916015625
11.0389101,9.88065307617187,0.028740234375,0.0143701171875
11.1393887,9.87825805664063,0.00239501953125,-0.005987548828125
11.2378651,9.88903564453125,0.0239501953125,0.02634521484375
11.3423748,9.84951782226562,-0.005987548828125,0.0143701171875
11.439261,9.86748046875,0.020357666015625,0.00239501953125
11.5372327,9.90699829101563,-0.017962646484375,0.032332763671875
11.6395654,9.84472778320313,-0.005987548828125,-0.0431103515625
11.7390539,9.89502319335937,0.027542724609375,-0.0239501953125
11.8395319,9.78245727539062,0.041912841796875,0.02634521484375
12.0101493,9.87346801757812,0.037122802734375,0.02155517578125
12.1179584,9.87945556640625,0.0047900390625,-0.025147705078125
12.2071867,9.8818505859375,0.015567626953125,-0.008382568359375
12.3078309,9.88424560546875,0.008382568359375,-0.037122802734375
12.4081251,9.8531103515625,0.03113525390625,0.029937744140625
12.5114792,9.84712280273438,0.03592529296875,0.010777587890625
12.6101052,9.89981323242188,0.020357666015625,0.032332763671875
12.7085588,9.86029541015625,0,-0.037122802734375
12.8089018,9.90340576171875,0.037122802734375,-0.05508544921875
12.9199072,9.88783813476562,0.017962646484375,0.022752685546875
13.0194008,9.87107299804688,0.00718505859375,-0.0047900390625
13.1191647,9.8483203125,0.00239501953125,-0.020357666015625
13.2173934,9.88304809570313,0.020357666015625,0.028740234375
13.3177895,9.88065307617187,0.017962646484375,0.029937744140625
13.418404,9.84712280273438,0.0335302734375,-0.009580078125
13.5179536,9.84951782226562,-0.003592529296875,-0.001197509765625
13.6189398,9.86628295898438,0.0239501953125,-0.020357666015625
13.7194813,9.896220703125,0.0143701171875,0.022752685546875
13.8189543,9.87107299804688,0.037122802734375,-0.037122802734375
13.9179206,9.886640625,0.0239501953125,-0.01676513671875
14.0194883,9.838740234375,0.010777587890625,-0.003592529296875
14.1182911,9.88903564453125,0.013172607421875,-0.010777587890625
14.2194979,9.88304809570313,0.022752685546875,0.0239501953125
14.3191871,9.8818505859375,-0.00239501953125,0.02155517578125
14.4175767,9.87825805664063,0.005987548828125,-0.009580078125
14.5179014,9.85430786132813,-0.03113525390625,-0.1101708984375
14.6175486,9.86508544921875,0.017962646484375,0.005987548828125
14.7188774,9.88065307617187,0.003592529296875,0.029937744140625
14.8215629,9.87466552734375,0.01676513671875,-0.009580078125
14.9218895,9.85430786132813,-0.010777587890625,-0.009580078125
15.020367,9.8722705078125,0.03113525390625,0.020357666015625
15.1181589,9.87466552734375,0.044307861328125,0.06466552734375
15.2177122,9.87346801757812,-0.009580078125,0.008382568359375
15.3171129,9.85071533203125,-0.0047900390625,-0.010777587890625
15.4200646,9.87466552734375,0.010777587890625,0.001197509765625
15.5176556,9.86628295898438,0.015567626953125,-0.029937744140625
15.6233206,9.88424560546875,0.010777587890625,0.0239501953125
15.7185714,9.88903564453125,0.039517822265625,-0.01676513671875
15.8181075,9.877060546875,0.032332763671875,0.001197509765625
15.9189263,9.86029541015625,-0.013172607421875,0.00239501953125
16.0194345,9.85191284179688,0.02155517578125,0.01197509765625
16.1207489,9.88783813476562,0.003592529296875,-0.00239501953125
16.21739,9.87945556640625,0.009580078125,0.03113525390625
16.3181203,9.9010107421875,0.013172607421875,-0.008382568359375
16.4192911,9.85909790039063,0.005987548828125,-0.008382568359375
16.5177276,9.8531103515625,0.009580078125,0.03592529296875
16.6169788,9.88304809570313,0.003592529296875,0.0143701171875
16.7175248,9.86748046875,0.034727783203125,-0.01197509765625
16.8170461,9.877060546875,0.020357666015625,-0.0383203125
16.9184558,9.88424560546875,0.0431103515625,0.008382568359375
17.0185245,9.87346801757812,0.008382568359375,-0.022752685546875
17.1181768,9.88544311523438,0.015567626953125,-0.0047900390625
17.2174514,9.8818505859375,0.044307861328125,-0.0383203125
17.3179639,9.88065307617187,0.01676513671875,0.0047900390625
17.4205128,9.89023315429688,0.008382568359375,0.028740234375
17.5181371,9.88424560546875,0.001197509765625,0.0383203125
17.6175998,9.88903564453125,-0.01676513671875,-0.0239501953125
17.7210688,9.86628295898438,0.01916015625,-0.034727783203125
17.8174928,9.8818505859375,0.020357666015625,-0.0143701171875
17.9191137,9.86628295898438,0.010777587890625,-0.044307861328125
18.0174207,9.88304809570313,0.017962646484375,-0.028740234375
18.1181939,9.87346801757812,0.013172607421875,0.00239501953125
18.2194196,9.89502319335937,0.01676513671875,0.0239501953125
18.3169542,9.86628295898438,-0.003592529296875,-0.020357666015625
18.417483,9.86748046875,0.017962646484375,0.001197509765625
18.5169976,9.84712280273438,-0.008382568359375,-0.001197509765625
18.6174605,9.86029541015625,0.005987548828125,-0.008382568359375
18.717087,9.86508544921875,0.00239501953125,-0.00718505859375
18.8175202,9.85550537109375,0.00718505859375,-0.010777587890625
18.9192358,9.89382568359375,0,-0.03113525390625
19.0186831,9.87466552734375,0.047900390625,-0.005987548828125
19.1180504,9.87945556640625,0.001197509765625,-0.0047900390625
19.217733,9.92136840820313,0.049097900390625,0.094603271484375
19.3193301,9.85670288085938,0.03592529296875,0.0526904296875
19.4327018,9.8722705078125,0.005987548828125,0.0622705078125
19.6039351,9.8914306640625,0.020357666015625,0.0143701171875
19.6972574,9.87466552734375,0,0.008382568359375
19.8006603,9.877060546875,0.00239501953125,0.0047900390625
19.8972611,9.8914306640625,0.009580078125,0.0047900390625
