Time,X,Y,Z
0.1668927,-0.0418346095516198,0.00746094947417423,-0.0214502297382509
0.3409541,-0.0422343032734506,0.00652833078990245,-0.0210505360164202
0.4844677,-0.0427672282358916,0.00839356815844601,-0.0223828484225227
0.6271852,-0.0423675345140608,0.00732771823356398,-0.0213169984976407
0.7529852,-0.0426339969952813,0.00759418071478449,-0.0215834609788612
0.8786543,-0.0430336907171121,0.00692802451173322,-0.0209173047758099
1.0055564,-0.0421010720328403,0.00772741195539474,-0.0214502297382509
1.1037345,-0.0421010720328403,0.0081271056772255,-0.0222496171819124
1.2021223,-0.0421010720328403,0.00772741195539474,-0.0213169984976407
1.3028483,-0.0425007657546711,0.00746094947417423,-0.0219831547006919
1.4011606,-0.0418346095516198,0.00719448699295372,-0.0213169984976407
1.5015362,-0.0426339969952813,0.00692802451173322,-0.0217166922194714
1.6027202,-0.0430336907171121,0.00732771823356398,-0.0217166922194714
1.70126,-0.0427672282358916,0.00612863706807169,-0.0213169984976407
1.8026536,-0.0429004594765018,0.00626186830868195,-0.0222496171819124
1.9019154,-0.0421010720328403,0.00213169984976407,-0.0210505360164202
2.0020876,-0.0419678407922301,0.0118575804143126,-0.0214502297382509
2.1025789,-0.0423675345140608,0.0063950995492922,-0.0219831547006919
2.2032275,-0.0418346095516198,0.00719448699295372,-0.0217166922194714
2.3027787,-0.0418346095516198,0.00679479327112296,-0.0217166922194714
2.4011929,-0.0425007657546711,0.00799387443661525,-0.0219831547006919
2.5015918,-0.0419678407922301,0.00826033691783576,-0.023049004625574
2.6022242,-0.0426339969952813,0.00839356815844601,-0.0214502297382509
2.7039074,-0.0421010720328403,0.00772741195539474,-0.0219831547006919
2.8024344,-0.0423675345140608,0.0081271056772255,-0.0222496171819124
2.9027854,-0.0423675345140608,0.00652833078990245,-0.0214502297382509
3.0028552,-0.0417013783110095,0.00719448699295372,-0.0219831547006919
3.1047271,-0.0427672282358916,0.00772741195539474,-0.0215834609788612
3.2024494,-0.0425007657546711,0.00612863706807169,-0.0219831547006919
3.4641876,-0.0421010720328403,0.00706125575234347,-0.0211837672570304
3.5859586,-0.0426339969952813,0.00732771823356398,-0.0222496171819124
3.6816807,-0.0419678407922301,0.007860643196005,-0.0217166922194714
3.7810779,-0.0419678407922301,0.00746094947417423,-0.0215834609788612
3.8827532,-0.0427672282358916,0.00759418071478449,-0.0219831547006919
3.9817152,-0.0426339969952813,0.00719448699295372,-0.0217166922194714
4.0820926,-0.0421010720328403,0.0063950995492922,-0.0217166922194714
4.1816978,-0.0431669219577223,0.00772741195539474,-0.0211837672570304
4.2815175,-0.0425007657546711,0.00692802451173322,-0.0211837672570304
4.3847792,-0.0415681470703993,0.00732771823356398,-0.0214502297382509
4.4817414,-0.0423675345140608,0.00772741195539474,-0.0214502297382509
4.5819653,-0.0423675345140608,0.00732771823356398,-0.0211837672570304
4.6824105,-0.0417013783110095,0.00732771823356398,-0.0211837672570304
4.7818424,-0.0419678407922301,0.00599540582746144,-0.0218499234600817
4.8812777,-0.0423675345140608,0.00746094947417423,-0.0214502297382509
4.9858879,-0.0422343032734506,0.00759418071478449,-0.0217166922194714
5.083368,-0.0423675345140608,0.00799387443661525,-0.0217166922194714
5.1861337,-0.0426339969952813,0.00666156203051271,-0.0217166922194714
5.2823395,-0.0422343032734506,0.00759418071478449,-0.0218499234600817
5.3835439,-0.0425007657546711,0.00732771823356398,-0.0219831547006919
5.4814016,-0.0422343032734506,0.00759418071478449,-0.0215834609788612
5.5817663,-0.0422343032734506,0.00759418071478449,-0.0215834609788612
5.682239,-0.0418346095516198,0.00719448699295372,-0.0222496171819124
5.7830785,-0.0421010720328403,0.00666156203051271,-0.0214502297382509
5.8811751,-0.0423675345140608,0.00759418071478449,-0.0215834609788612
5.9817593,-0.0423675345140608,0.00706125575234347,-0.0218499234600817
6.0823483,-0.0421010720328403,0.00732771823356398,-0.0218499234600817
6.1828136,-0.0425007657546711,0.007860643196005,-0.0211837672570304
