Time,X,Y,Z
0.0062019,-0.0417013783110095,0.00719448699295372,-0.0211837672570304
0.1314574,-0.0425007657546711,0.00772741195539474,-0.0217166922194714
0.2473944,-0.0418346095516198,0.00719448699295372,-0.0215834609788612
0.3642466,-0.0418346095516198,0.00746094947417423,-0.0213169984976407
0.4598767,-0.0422343032734506,0.00746094947417423,-0.0213169984976407
0.5594704,-0.0429004594765018,0.00719448699295372,-0.0215834609788612
0.6576908,-0.0423675345140608,0.00719448699295372,-0.0219831547006919
0.75718,-0.0427672282358916,0.00666156203051271,-0.0218499234600817
0.8576748,-0.0427672282358916,0.00759418071478449,-0.0215834609788612
0.9592108,-0.0429004594765018,0.007860643196005,-0.0218499234600817
1.0576729,-0.0415681470703993,0.00679479327112296,-0.0222496171819124
1.1574238,-0.0421010720328403,0.007860643196005,-0.0207840735351996
1.2588623,-0.0423675345140608,0.00772741195539474,-0.0222496171819124
1.3593887,-0.0429004594765018,0.00746094947417423,-0.0218499234600817
1.4590242,-0.0419678407922301,0.00772741195539474,-0.0219831547006919
1.5595982,-0.0418346095516198,0.00719448699295372,-0.0206508422945894
1.6601276,-0.0427672282358916,0.00759418071478449,-0.0211837672570304
1.7586913,-0.0418346095516198,0.00679479327112296,-0.0219831547006919
1.8597031,-0.0421010720328403,0.00612863706807169,-0.0213169984976407
1.9581362,-0.0423675345140608,0.00772741195539474,-0.0214502297382509
2.0599756,-0.0426339969952813,0.00666156203051271,-0.0221163859413022
2.1591002,-0.0426339969952813,0.00719448699295372,-0.0219831547006919
2.257846,-0.0419678407922301,0.00719448699295372,-0.0222496171819124
2.3591797,-0.0418346095516198,0.0081271056772255,-0.0221163859413022
2.4587944,-0.0427672282358916,0.007860643196005,-0.0221163859413022
2.5571609,-0.0417013783110095,0.00746094947417423,-0.0219831547006919
2.6627874,-0.0421010720328403,0.00772741195539474,-0.0221163859413022
2.7572678,-0.0434333844389429,0.00732771823356398,-0.0218499234600817
2.8579516,-0.0413016845891788,0.00799387443661525,-0.0215834609788612
2.9583042,-0.041434915829789,0.00706125575234347,-0.022516079663133
3.0608165,-0.0426339969952813,0.0063950995492922,-0.0218499234600817
3.1572709,-0.0426339969952813,0.00746094947417423,-0.0226493109037432
3.2578192,-0.0423675345140608,0.00746094947417423,-0.0218499234600817
3.3593791,-0.0427672282358916,0.00759418071478449,-0.0217166922194714
3.4607337,-0.0422343032734506,0.00759418071478449,-0.0215834609788612
3.5594897,-0.0429004594765018,0.007860643196005,-0.0218499234600817
3.6598886,-0.0419678407922301,0.00666156203051271,-0.0214502297382509
3.7575485,-0.0423675345140608,0.00799387443661525,-0.0219831547006919
3.8577794,-0.0417013783110095,0.00732771823356398,-0.0215834609788612
3.958673,-0.0425007657546711,0.00772741195539474,-0.0219831547006919
4.0590406,-0.0426339969952813,0.0081271056772255,-0.0223828484225227
4.1596137,-0.041434915829789,0.00759418071478449,-0.0214502297382509
4.2629644,-0.0415681470703993,0.00772741195539474,-0.0222496171819124
4.3577295,-0.0426339969952813,0.00612863706807169,-0.0213169984976407
4.4582454,-0.0415681470703993,0.00719448699295372,-0.0217166922194714
4.5588016,-0.0417013783110095,0.00746094947417423,-0.0215834609788612
4.6589606,-0.0431669219577223,0.00772741195539474,-0.0218499234600817
4.7584562,-0.0429004594765018,0.00746094947417423,-0.0215834609788612
4.8585547,-0.0426339969952813,0.00852679939905627,-0.0266462481220508
