Time,X,Y,Z
0.0125375,-0.0460980092511479,0.00519601838379991,-0.0222496171819124
0.1313321,-0.0456983155293172,0.00532924962441017,-0.022516079663133
0.2225615,-0.0458315467699274,0.00532924962441017,-0.023049004625574
0.3271379,-0.0450321593262659,0.00559571210563067,-0.0219831547006919
0.4246309,-0.0462312404917582,0.00599540582746144,-0.023049004625574
0.5222145,-0.0456983155293172,0.00572894334624093,-0.0234486983474047
0.6236571,-0.0464977029729787,0.00572894334624093,-0.0226493109037432
0.7221532,-0.0464977029729787,0.00546248086502042,-0.0233154671067945
0.8226865,-0.0456983155293172,0.00519601838379991,-0.0223828484225227
0.9239976,-0.0452986218074864,0.00546248086502042,-0.0227825421443535
1.0225953,-0.0454318530480967,0.00532924962441017,-0.0221163859413022
1.1223451,-0.0456983155293172,0.00599540582746144,-0.023049004625574
1.2268694,-0.0456983155293172,0.00519601838379991,-0.0222496171819124
1.3263977,-0.0454318530480967,0.0049295559025794,-0.0226493109037432
1.4229129,-0.0454318530480967,0.00546248086502042,-0.0231822358661842
1.5224864,-0.0455650842887069,0.00599540582746144,-0.0231822358661842
1.6268727,-0.0454318530480967,0.00546248086502042,-0.023049004625574
1.7228624,-0.0459647780105377,0.00559571210563067,-0.0227825421443535
1.8231166,-0.0460980092511479,0.00546248086502042,-0.0219831547006919
1.9216344,-0.0460980092511479,0.00532924962441017,-0.0222496171819124
2.0250237,-0.0444992343638249,0.00599540582746144,-0.023049004625574
2.1256401,-0.0454318530480967,0.00572894334624093,-0.0233154671067945
2.223205,-0.0462312404917582,0.00586217458685118,-0.0221163859413022
2.3225257,-0.0467641654541992,0.0049295559025794,-0.0233154671067945
2.422139,-0.0459647780105377,0.00599540582746144,-0.0226493109037432
2.5215577,-0.0459647780105377,0.00559571210563067,-0.0227825421443535
2.6219629,-0.0454318530480967,0.00572894334624093,-0.0233154671067945
2.7236409,-0.0451653905668762,0.00586217458685118,-0.023049004625574
2.8232091,-0.0454318530480967,0.00546248086502042,-0.0223828484225227
2.9229421,-0.0460980092511479,0.00626186830868195,-0.0229157733849637
3.0230989,-0.0455650842887069,0.00586217458685118,-0.0227825421443535
3.125722,-0.0451653905668762,0.00626186830868195,-0.023049004625574
3.2301178,-0.0456983155293172,0.00612863706807169,-0.0233154671067945
3.3236732,-0.0452986218074864,0.00506278714318966,-0.022516079663133
3.4222923,-0.0452986218074864,0.00546248086502042,-0.0229157733849637
3.5222325,-0.0464977029729787,0.00626186830868195,-0.0222496171819124
3.6216922,-0.0458315467699274,0.00692802451173322,-0.0233154671067945
3.7232264,-0.0452986218074864,0.00586217458685118,-0.0227825421443535
3.8226323,-0.0464977029729787,0.00506278714318966,-0.0223828484225227
3.9242697,-0.0459647780105377,0.00572894334624093,-0.022516079663133
4.0280943,-0.0456983155293172,0.00666156203051271,-0.0226493109037432
4.1214877,-0.0452986218074864,0.00532924962441017,-0.0233154671067945
4.221919,-0.0447656968450454,0.00546248086502042,-0.0222496171819124
4.3240831,-0.0452986218074864,0.00572894334624093,-0.022516079663133
4.4218533,-0.0460980092511479,0.00559571210563067,-0.022516079663133
4.5216575,-0.0464977029729787,0.00546248086502042,-0.0227825421443535
4.6228693,-0.0452986218074864,0.00519601838379991,-0.0226493109037432
4.7229935,-0.0459647780105377,0.00612863706807169,-0.0233154671067945
4.8266404,-0.0458315467699274,0.00519601838379991,-0.0222496171819124
4.9222321,-0.0455650842887069,0.00586217458685118,-0.0229157733849637
5.022514,-0.0459647780105377,0.00519601838379991,-0.0217166922194714
5.1261415,-0.0455650842887069,0.00439663094013839,-0.022516079663133
5.2248236,-0.0451653905668762,0.00652833078990245,-0.023049004625574
5.3260656,-0.0458315467699274,0.00559571210563067,-0.0219831547006919
5.4220028,-0.0450321593262659,0.00546248086502042,-0.0229157733849637
5.5244597,-0.0456983155293172,0.0049295559025794,-0.022516079663133
5.6217497,-0.0460980092511479,0.00519601838379991,-0.0229157733849637
5.7234793,-0.0456983155293172,0.0049295559025794,-0.0223828484225227
5.8218706,-0.0450321593262659,0.00666156203051271,-0.0226493109037432
5.9221016,-0.0458315467699274,0.00532924962441017,-0.0222496171819124
6.0246498,-0.0454318530480967,0.0063950995492922,-0.023049004625574
6.1271905,-0.0458315467699274,0.00599540582746144,-0.0231822358661842
6.2219274,-0.0455650842887069,0.00586217458685118,-0.0227825421443535
6.3219824,-0.0455650842887069,0.00506278714318966,-0.023581929588015
